property_id,property_name,address_1,difference_from_national_2,strip_mall_gross_floor_area,estimated_data_flag_1,difference_from_national_1,hospital_general_medical_8,alert_meter_has_overlaps,office_gross_floor_area_ft,estimated_values,data_center_pdu_output_meter,electricity_use_grid_purchase,office_number_of_workers,medical_office_mri_machine,municipally_supplied_potable,primary_property_type_self,data_quality_checker_date,hospital_general_medical_15,financial_office_number_of,electricity_use_grid_purchase_1,estimated_data_flag_fuel_1,fuel_oil_5_6_use_kbtu,hospital_general_medical_14,metered_areas_energy,energy_cost,performing_arts_gross_floor,convention_center_gross_floor,costar_property_id,fitness_center_health_club,direct_ghg_emissions_metric,hotel_worker_density_number,energy_star_certification_3,college_university_gross,multifamily_housing_number_6,weather_normalized_site_energy,medical_office_number_of_1,data_center_it_equipment,natural_gas_cost,data_quality_checker_run,multifamily_housing_total_1,restaurant_gross_floor_area,multifamily_housing_total,other_number_of_workers_on,weather_normalized_site_1,energy_star_certification_1,medical_office_number_of,hospital_general_medical_2,nyc_building_identification,k_12_school_gross_floor_area,release_date,ambulatory_surgical_center,office_percent_that_can_be,energy_star_certification_2,community_board,fuel_oil_4_use_kbtu,office_worker_density_number,national_median_energy_cost,retail_store_open_or_closed,national_median_site_eui,electricity_use_generated_2,estimated_savings_from_energy,default_values,district_steam_use_kbtu,hospital_general_medical_11,bank_branch_number_of,difference_from_national,county,multifamily_housing_number,data_center_ups_system
2535105,Krinos Foods LLC,4700 Northern Blvd,Not Available,Not Available,Not Available,49.5,Not Available,Ok,7839,No,Not Available,5253741,20,Not Available,Not Available,Distribution Center,Not Available,Not Available,Not Available,5253739.6,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,181.2,Not Available,No,Not Available,Not Available,8490033.9,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,0.3,Not Available,Not Available,Not Available,4001351,Not Available,2015-07-31T11:14:59.000,Not Available,100,Not Available,401.0,Not Available,2.55135,Not Available,Not Available,46,Not Available,0,Yes,Not Available,Not Available,Not Available,49.5,Queens,Not Available,Not Available
1423319,641 Lexington Avenue,641 Lexington Avenue,Not Available,Not Available,Not Available,-12.3,Not Available,Ok,420888,No,Not Available,20805792.7,938,Not Available,Not Available,Office,2015-04-28,Not Available,Not Available,20805792.5,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,0,Not Available,No,Not Available,Not Available,48135579.3,Not Available,Not Available,Not Available,Yes,Not Available,Not Available,Not Available,9,Not Available,Not Available,Not Available,Not Available,1036482,Not Available,2015-04-30T12:33:54.000,Not Available,100,Not Available,106.0,Not Available,2.22862,Not Available,Not Available,130.4,Not Available,0,No,28397356.6,Not Available,Not Available,-12.3,Manhattan,Not Available,Not Available
2386572,127 West 79th Street - Clifton House Owners Corp,127 West 79th Street,Not Available,Not Available,Not Available,-22.8,Not Available,Ok,Not Available,No,Not Available,2388252.9,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,2388252.9,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,323.6,Not Available,No,Not Available,0,Not Available,13,Not Available,Not Available,No,1.11516,Not Available,141,Not Available,0.5,Not Available,Not Available,Not Available,1031759,Not Available,2015-07-31T15:12:54.000,Not Available,Not Available,Not Available,107.0,Not Available,Not Available,Not Available,Not Available,83.2,Not Available,0,No,Not Available,Not Available,Not Available,-22.8,Not Available,169,Not Available
2038302,1114,2307 BEVERLEY RD,Not Available,Not Available,Not Available,-26.9,Not Available,Ok,Not Available,No,Not Available,6546225.3,Not Available,Not Available,Not Available,Retail Store,Not Available,Not Available,Not Available,6546225.7,Not Available,Not Available,Not Available,Whole Building,452930.47,Not Available,Not Available,Not Available,Not Available,351,Not Available,No,Not Available,Not Available,12237314.5,Not Available,Not Available,86514.15,No,Not Available,Not Available,Not Available,Not Available,0.3,Not Available,Not Available,Not Available,3117881,Not Available,2015-07-23T11:15:54.000,Not Available,Not Available,Not Available,314.0,Not Available,Not Available,619783.71,0,95.8,Not Available,0,No,Not Available,Not Available,Not Available,-26.9,Not Available,Not Available,Not Available
2612582,143-09 BARCLAY AVE,143-09 BARCLAY AVE,Not Available,Not Available,Not Available,-26.3,Not Available,Ok,Not Available,No,Not Available,2230629.1,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,2230629.1,Not Available,Not Available,Not Available,Whole Building,72141.3,Not Available,Not Available,Not Available,Not Available,573.6,Not Available,Yes,Not Available,168,12525273.1,Not Available,Not Available,0,No,1.04323,Not Available,168,Not Available,0.6,Not Available,Not Available,Not Available,4114658,Not Available,2015-04-30T16:30:39.000,Not Available,Not Available,Not Available,407.0,Not Available,Not Available,97944.15,Not Available,109.9,Not Available,0,No,Not Available,Not Available,Not Available,-26.3,Not Available,369,Not Available
1772081,124110 - 1370 Avenue of the Americas,1370 Avenue of the Americas,Not Available,Not Available,Not Available,2.7,Not Available,Ok,198241,No,Not Available,17841110.3,178.15,Not Available,Not Available,Office,2015-04-16,Not Available,302.26,17841109.2,Not Available,Not Available,Not Available,Whole Building,1884515.24,Not Available,Not Available,Not Available,Not Available,0,Not Available,No,Not Available,Not Available,39090007.7,Not Available,Not Available,Not Available,Yes,Not Available,3103,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1034855,Not Available,2015-04-16T14:06:43.000,Not Available,100,Not Available,105.0,Not Available,0.89866,1834304.79,1.16986,121.7,Not Available,0,Yes,22259945.9,Not Available,24.12,2.7,Manhattan,Not Available,Not Available
1461767,1290 Ave of Americas,1290 Avenue of the Americas,Not Available,Not Available,Not Available,-21.8,Not Available,Ok,1903582,No,Not Available,121146127.1,5412,0.27453,Not Available,Office,Not Available,Not Available,37,121146130.8,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,95.3,Not Available,No,Not Available,Not Available,212148342.2,250,Not Available,Not Available,No,Not Available,5808,Not Available,Not Available,0,06/23/2009,30,Not Available,1034510,Not Available,2015-04-30T19:15:21.000,Not Available,100,02/28/2010,105.0,Not Available,2.84306,Not Available,Not Available,130.2,Not Available,0,Yes,90128753.5,Not Available,14,-21.8,Not Available,Not Available,Not Available
2587400,MMS406 - 571 Riverside Dr,571 Riverside Drive,Not Available,Not Available,Not Available,68.9,Not Available,Ok,Not Available,No,Not Available,1335627.4,Not Available,Not Available,405.95,Self-Storage Facility,2015-04-28,Not Available,Not Available,1335627.4,Not Available,Not Available,Not Available,Whole Building,99431.03,Not Available,Not Available,Not Available,Not Available,131.9,Not Available,No,Not Available,Not Available,3530498.1,Not Available,Not Available,31083,Yes,Not Available,Not Available,Not Available,Not Available,0.3,Not Available,Not Available,Not Available,1059941,Not Available,2015-04-29T10:09:48.000,Not Available,Not Available,Not Available,109.0,Not Available,Not Available,58855.66,Not Available,26.7,Not Available,0,No,Not Available,Not Available,Not Available,68.9,Not Available,Not Available,Not Available
2610560,28 Marine Avenue,28 Marine Avenue,Not Available,Not Available,Not Available,-93.1,Not Available,Ok,Not Available,No,Not Available,206744,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,206744,Not Available,Not Available,Not Available,Whole Building,13205.67,Not Available,Not Available,Not Available,Not Available,0,Not Available,Yes,Not Available,83,206744,Not Available,Not Available,Not Available,No,1.28086,Not Available,83,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2015-04-16T15:43:05.000,Not Available,Not Available,Not Available,310.0,Not Available,Not Available,190137.97,Not Available,45.9,Not Available,0,No,Not Available,Not Available,Not Available,-93.1,Not Available,100,Not Available
2631025,20-26 West 22nd Street,20-26 West 22nd Street,Not Available,Not Available,Not Available,-50.1,Not Available,Ok,166600,No,Not Available,5655219.1,556,Not Available,15353.06,Office,Not Available,Not Available,Not Available,5655219.4,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,365.3,Not Available,Yes,Not Available,Not Available,10391156.1,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,0,Not Available,Not Available,Not Available,1015540,Not Available,2015-04-29T12:02:19.000,Not Available,100,Not Available,105.0,Not Available,3.33734,Not Available,0.48387,120.7,Not Available,0,No,Not Available,Not Available,Not Available,-50.1,Not Available,Not Available,Not Available
2606074,1472 Montgomery,1472 Montgomery Avenue,Not Available,Not Available,Not Available,-26.2,Not Available,Ok,Not Available,No,Not Available,780271.1,Not Available,Not Available,Not Available,Multifamily Housing,2015-04-22,Not Available,Not Available,780271.2,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,137.2,Not Available,Yes,Not Available,40,3232382.3,Not Available,Not Available,18795.18,Yes,0.86162,Not Available,40,Not Available,0.5,Not Available,Not Available,Not Available,2008981,Not Available,2015-04-27T14:28:25.000,Not Available,Not Available,Not Available,205.0,Not Available,Not Available,Not Available,Not Available,91.2,Not Available,0,No,Not Available,Not Available,Not Available,-26.2,Bronx,79,Not Available
2638817,360 Clinton Ave,360 Clinton Ave,Not Available,Not Available,Not Available,-17,Not Available,Ok,Not Available,No,Not Available,1381799.9,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,1381799.9,Not Available,Not Available,Not Available,Whole Building,2505.65,Not Available,Not Available,Not Available,Not Available,321.9,Not Available,Yes,Not Available,96,Not Available,Not Available,Not Available,0,No,1.00042,Not Available,96,Not Available,0.6,Not Available,Not Available,Not Available,3379645,Not Available,2015-04-30T14:18:35.000,Not Available,Not Available,Not Available,302.0,Not Available,Not Available,3020.53,Not Available,93,Not Available,0,No,Not Available,Not Available,Not Available,-17,Not Available,136,Not Available
2637902,150 W 79 St.,150 W 79 Street,Not Available,Not Available,Not Available,-38.1,Not Available,Ok,Not Available,No,Not Available,1066540.9,Not Available,Not Available,0,Multifamily Housing,Not Available,Not Available,Not Available,1066541,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,185.9,Not Available,Yes,Not Available,0,Not Available,Not Available,Not Available,0,No,1.85502,Not Available,130,Not Available,0.5,Not Available,Not Available,Not Available,1030264,Not Available,2015-04-30T14:18:35.000,Not Available,Not Available,Not Available,107.0,Not Available,Not Available,Not Available,Not Available,105.2,Not Available,0,No,Not Available,Not Available,Not Available,-38.1,Not Available,98,Not Available
2630971,488 HOWARD AVE OWNR,488 HOWARD AVE OWNR,Not Available,Not Available,Not Available,41.6,Not Available,Ok,Not Available,No,Not Available,342893.4,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,342893.4,Not Available,Not Available,Not Available,Whole Building,0,Not Available,Not Available,Not Available,Not Available,150.3,Not Available,No,Not Available,0,3096227.1,Not Available,Not Available,0,No,1.22544,Not Available,27,Not Available,1.2,Not Available,Not Available,Not Available,5117077,Not Available,2015-04-30T16:30:39.000,Not Available,Not Available,Not Available,501.0,Not Available,Not Available,0,Not Available,101.6,Not Available,0,No,Not Available,Not Available,Not Available,41.6,Not Available,40,Not Available
2608483,41-47 St. Nicholas Terrace,41-47 St. Nicholas Terrace,Not Available,Not Available,Not Available,-0.8,Not Available,Ok,Not Available,No,Not Available,1213109.3,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,1213109.3,No,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,426,Not Available,No,Not Available,71,6630238.6,Not Available,Not Available,Not Available,No,1.07096,Not Available,71,Not Available,0.1,Not Available,Not Available,Not Available,1059613,Not Available,2015-05-18T14:13:02.000,Not Available,Not Available,Not Available,109.0,5307976,Not Available,Not Available,Not Available,106.7,Not Available,0,No,Not Available,Not Available,Not Available,-0.8,Not Available,130,Not Available
2636855,230 West 38th Street,230 West 38th Street,Not Available,Not Available,Not Available,-56.7,Not Available,Ok,150809,No,Not Available,3244601.2,267,Not Available,Not Available,Office,2015-04-02,Not Available,Not Available,3244601.1,No,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,352.3,Not Available,Yes,Not Available,Not Available,7099230.3,Not Available,Not Available,Not Available,Yes,Not Available,Not Available,Not Available,Not Available,0,Not Available,Not Available,Not Available,1014462,Not Available,2015-04-13T13:51:23.000,Not Available,100,Not Available,105.0,4678175.8,1.77045,Not Available,0,116.6,Not Available,0,No,Not Available,Not Available,Not Available,-56.7,Not Available,Not Available,Not Available
2563587,598 Realty Assoc- 598 Broadway,598 BROADWAY,Not Available,Not Available,Not Available,18,Not Available,Ok,42080,No,Not Available,3739086.4,190,Not Available,Not Available,Office,2015-04-16,Not Available,Not Available,3739088,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,144,Not Available,No,Not Available,5,Not Available,Not Available,Not Available,3305.7,Yes,0.25768,500,5,Not Available,Not Available,Not Available,Not Available,Not Available,1007945,Not Available,2015-04-16T10:45:37.000,Not Available,100,Not Available,102.0,Not Available,4.51521,Not Available,0.09019,61.5,Not Available,0,No,Not Available,Not Available,Not Available,18,MANHATTAN,11,Not Available
1465336,1740 Broadway,1740 Broadway,Not Available,Not Available,Not Available,Not Available,Not Available,Ok,596887,No,Not Available,Not Available,1265,Not Available,Not Available,Office,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,0,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,6171,Not Available,Not Available,Not Available,09/11/2012,Not Available,Not Available,1024877,Not Available,2015-04-30T19:15:21.000,Not Available,100,05/31/2013,105.0,Not Available,2.11933,1272597.19,Not Available,67.3,Not Available,0,No,Not Available,Not Available,15,Not Available,Not Available,Not Available,Not Available
