cfmc_case_id,qsharetravelcode06,qtripplanning7,gfocusaa1_qfocusaa5_ma5,gcarreduce1_qcarreduce2_ma,gfocusaa1_qfocusaa1_ma4,qtemphigh_append,qsharetravelcode02,qtripplanning2,qusetravelcode15,qagegender,qusetravelcode25,qagecode_final2,qridehail8,qdisability3,qtimehome4,qschooltravelcode02,qziptravel8,qschooltravelcode18,qemployment,qsharepurpose08,qridehail7,qzipwork3,qschooltransitfrom7,gfocusaa1_qfocusaa1_ma8,qshare5,qpreridehailcode09,qbenefits10,gfocusaa1_qfocusaa5b_ma6,weekend_number_of_trips,qschooltransitfrom5,gfocusaa1_qfocusaa5b_ma3,gfreight1_qfreight4_ma,qbikestore1,qschooltransitfrom4,qpreridehailcode12,qschooltravelcode03,qsharetravelcode08,gfocusaa1_qfocusaa6_ma1,qtimehome5,agegenwt,qpreridehailcode20,qbiketype2,qbiketype5,qtemplow_append,qridehailpurpose02,qschooltravelcode22,gfocusaa1_qfocusaa4_ma7,qreachtravel4,qziptravel_other7,qusetravelcode18,gfocusaa1_qfocusaa2_ma2,qbikestore5,qridehailpurpose10,qbikestore9,qwpsurveyzone06,qshare3,qbenefits01,qbikestore_other7,qsharetravelcode03,qwpsurveyzone02,qpreridehailcode10,gfocusaa1_qfocusaa2_ma4,qborough2,qnocitibike5,gimprove1_qimprove5_ma,qshare4,qbenefits08,filt_number_of_trips,gcarincrease1_qcarincrease2_ma,qpreridehailcode21,gfocusaa1_qfocusaa5b_ma4,gcarreduce1_qcarreduce5_ma,qsharetravelcode07,gcarincrease1_qcarincrease6_ma,qschooltravelcode26,qsharepurpose04,qtimehome2,qdisability2,qridehailpurpose_other9,qschooltravelcode04,gfocusaa1_qfocusaa2_ma8,eduwt,qpreridehailcode23,starttime_est,qcarmiles,qbenefits_other11,qcarpark2,gfocusaa1_qfocusaa2_ma6,qpreridehailcode03,weekday_filt_trips,qchildrenschoolzip4,gfocusaa1_qfocusaa4_ma2,qlanguageoe,qborough3,gfocusaa1_qfocusaa1_ma3,qsharepurpose05,qtripplanning1,qtripplanning5,qrace_other6,qpreridehailcode06,qsharepurpose06,qusetravelcode10,qschooltravelcode23,qbikestore2,qusetravelcode04,qnumber_of_trips_taken,qsharetravelcode04,gfocusaa1_qfocusaa5_ma3,qridehail_freq,gfocusaa1_qfocusaa3_ma2,qprecipitation_append,qtimehome6,qridehailpurpose01,qnocitibike6,qsharetravelcode25,qridehailpurpose03,gfocusaa1_qfocusaa4_ma5,qridehailpurpose08,gfreight1_qfreight2_ma,qbiketype1,qbenefits06,gfocusaa1_qfocusaa2_ma3,qnocitibike7,qschooltravelcode09,qsafety6,qbenefits12,qnocitibike4,gfocusaa1_qfocusaa3_ma8,qschooltransitfrom3,qbikestore3,qziptravel6,qusetravelcode13,boroughwt,qtimework3,qage,qborough4,qwelfare2,qemployment_other10,gfocusaa1_qfocusaa1_ma1,qpreridehailcode24,qbikestore7,qschooltravelcode25,qziptravel3,gfocusaa1_qfocusaa6_ma3,qrent,qsharepurpose03,qschooltransitto_other5,qusetravelcode23,qtimehome1,qusetravelcode02,qsharetravelcode10,qagecode_final5,gcarincrease1_qcarincrease5_ma,gcarreduce1_qcarreduce6_ma,qpreridehailcode15,qzipcmb,gfocusaa1_qfocusaa5b_ma1
10000252, ,0,0, ,0,69, ,0,0,13,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,1,0, ,0,5,0, , , , ,0, ,6, ,0,0,52, , ,0, , ,0,0,0, ,0, ,0, , , , , ,0,0,1,5,0, , , , ,0, , , , , , ,0, , ,0,1, ,2017-05-22T00:00:00.000,6, ,0,0, , , ,0,1,1,0, ,0,1, , , ,0, ,0,0,0.0, ,1, ,0,0.0, , ,0, , ,0, ,4,1, ,0,0, ,5, ,0,0, ,0, ,0,3, ,91,0,0, ,0, ,0, , ,0,1.0, , ,0, ,0, ,0, , , ,11361,0
10000382, ,0,1,3,0,61, ,0,0,13,0,0,0,1, , , , ,8, ,0, , ,0,0, , ,0, , ,0,4,0, , , , ,0, ,6, ,0,0,53, , ,0, , ,0,0,1, ,0, ,0, , , , , ,0,0,0,3,0, , , , ,0,5, , , , , ,0, , ,0,1, ,2017-05-23T00:00:00.000,2, ,1,0, , , ,0,1,0,0, ,0,1, , , ,0, ,0,0,0.0, ,0, ,0,0.59, , ,0, , ,0, ,6,1, ,0,0, ,2, ,0,0, ,0, ,0,5, ,76,1,0, ,1, ,0, , ,0,1.0, , ,0, ,0, ,0, ,5, ,10314,0
10000867,0,0,0, ,0,67,1,0,0,13,0,0,0,0, ,0, ,0,8,0,0, , ,0,0,0, ,1, , ,0,6, , ,0,0,0,0, ,6,0, , ,58,0,0,0,0, ,0,0, ,0, , ,0, , ,1, ,0,0,1,1,4,0, ,2, ,0,0, ,0, ,0,0, ,0, ,0,0,1,0,2017-06-06T00:00:00.000, , , ,1,1,2, ,0,7,0,0,0,0,1, ,0,0,0,0, ,0,2.0,0,0,2,0,0.02, ,0,0,0,0,0,0,99, , ,0,0,0, , ,0,0, , , ,0,1, ,67,0,1, ,0,0, ,0, ,0,1.0,0, ,0, ,1,0,0, , ,1,10034,0
10001847, ,0,0, ,0,84, ,0,0,1,0,0,0,0, , , , ,6, ,0, , ,0,0, , ,0, , ,0,4, , , , , ,0, ,1, , , ,71, , ,0, , ,0,0, , , , ,0, , , , , ,1,0,0,4,0, , , , ,0, , , , , , ,0, , ,0,1, ,2017-06-24T00:00:00.000, , , ,0, , , ,0,1,0,0, ,1,0, , , ,0, , ,0,0.0, ,0, ,0,1.29, , ,0, , ,0, ,6, , ,0,0, , , ,0,0, , , ,0,4, ,19,0,0, ,0, , , , ,0,1.0, , ,0, ,1, ,0, , , ,10475,1
10001223, ,0,0, ,0,90, ,0,0,12,0,0,0,1, , , , ,10, ,0, , ,0,0, , ,1,0, ,0,3, , , , , ,0, ,6, , , ,72, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,0,2,0, , , , ,0, , , , , , ,0, , ,0,1, ,2017-06-12T00:00:00.000,1, ,1,0, , , ,0,2,0,0, ,1,0, , , ,0, , ,0,0.0, ,0, ,0,0.0, , ,0, , ,0, ,4, , ,1,0, ,4, ,1,0, , , ,0,4, ,60,0,0, ,0, , , , ,0,2.0, , ,0, ,1, ,1, , , ,10460,0
10000646, ,0,0, ,1,73, ,0,1,4,0,0,0,0, ,0, ,0,1, ,0, , ,0,0, ,0,0,2, ,0,5,0, , ,0, ,1, ,2, ,0,0,55, ,0,0, , ,0,0,0, ,0,0,0,0, , ,0, ,0,0,0,2,0,0,2, , ,0, , , ,0, , ,0, ,0,0,2, ,2017-06-04T00:00:00.000,3, ,1,0, , , ,0,1,0,0, ,1,0, , , ,0,0,0,0,2.0, ,0, ,0,0.01, , ,0, , ,0, ,5,1,0,0,0,0,2,0,0,1, ,0, ,0,2, ,49,0,0, ,0, ,0,0, ,0,2.0, , ,0,7 00 and 830 pm,1, ,0, , , ,11212,0
10001093, ,0,0, ,0,80, ,0,0,12,0,0,0,0,ref, , , ,1, ,0, , ,0,0, ,0,0, , ,0,4,0, , , , ,1, ,6, ,0,0,53, , ,0, , ,0,0,0, ,0,0,0,0, , ,0, ,0,0,0,2,0,0,2, , ,0, , , , , , ,0, , ,0,2, ,2017-06-10T00:00:00.000,2, ,1,0, ,2, ,0,1,0,0, ,0,1, , , ,0, ,1,0,2.0, ,0, ,0,0.0, , ,0, , ,0, ,6,1,0,0,0, ,1,0,0,0, ,0, ,0,5, ,62,1,0, ,1, ,0, , ,0,2.0, , ,0, ,1, ,1, , , ,10310,1
10002186, ,0,0, ,1,78, ,0,0,11,0,0,0,0,11 pm, , , ,2, ,0, , ,0,0,0,0,0, , ,0,5,0, ,0, , ,1, ,5,0,0,0,61,0, ,0, , ,0,0,0,0,0,0,0,0, , ,0,0,0,0,0,2,0,0,4, ,0,0, , , , , , ,0, , ,0,1,0,2017-06-28T00:00:00.000,4, ,0,0,0,4, ,0,1,1,0, ,1,0, ,0, ,0, ,0,0,4.0, ,0,5,0,0.0, ,1,0, ,0,0,0,4,1,0,0,0, ,2,0,0,0, ,0, ,0,3, ,53,0,0, ,0,0,1, , ,0,2.0, , ,0, ,1, ,0, , ,0,11385,1
10000883, ,0,0, ,0,67, ,0,0,9,0,1,0,0,3 p.m., , , ,2, ,0, , ,0,0, ,0,0, , ,0,5,0, , , , ,0, ,4, ,0,0,58, , ,0, , ,0,0,0, ,0,0,0,0, , ,0, ,0,0,1,3,0,0,2, , ,0, , , , , , ,0, , ,0,1, ,2017-06-06T00:00:00.000, , , ,0, ,2, ,0,20,0,0, ,0,1, , , ,0, ,1,0,2.0, ,0, ,0,0.02, , ,0, , ,0, ,4,1,0,1,0, , ,0,0,0, ,0, ,0,2, ,26,0,0, ,0, ,0, , ,0,1.0, , ,0, ,0, ,0, , , ,11211,0
10000571, ,0,0,2,0,79, ,0,0,6,0,0,0,1, , , , ,8, ,0, , ,1,0, , ,0, , ,0,3,0, , , , ,0, ,3, ,0,0,59, , ,0, , ,0,1,0, ,0, ,0, , , , , ,0,0,0,1,0, , , , ,0,99, , , , , ,0, , ,0,1, ,2017-06-02T00:00:00.000,4, ,1,0, , , ,1,1,1,0, ,0,1, , , ,0, ,1,0,0.0, ,0, ,1,0.01, , ,0, , ,0, ,4,1, ,0,0, ,2, ,0,0, ,0, ,0,3, ,80,0,0, ,0, ,0, , ,0,2.0, , ,0, ,0, ,0, ,99, ,11432,0
10000464, ,0,0, ,1,69, ,0,0,12,0,0,0,0, , , , ,1, ,0, , ,0,0, ,0,0, , ,0,6, , , , , ,0, ,6, , , ,56, , ,0, , ,0,0, , , ,0,0,0, , ,0, ,1,1,0,1,0,0,2, , ,0, , , , , , ,0, , ,0,2, ,2017-05-24T00:00:00.000, , , ,0, ,2, ,0,1,0,0, ,0,1, , , ,0, , ,1,2.0, ,0, ,0,0.0, , ,0, , ,0, ,3, ,0,0,1, , ,0,0,0, , , ,0,1, ,60,0,0, ,0, , , , ,0,1.0, , ,0,5:00,0, ,1, , , ,10029,1
10000033, ,0,0, ,1,68, ,0,0,13,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0, , ,0,6, , , , , ,0, ,6, , , ,53, , ,1, , ,0,1, , , , ,0, , , , , ,1,1,1,3,0, ,1, , ,0, , , , , , ,0, , ,0,2, ,2017-05-16T00:00:00.000, , , ,1, ,1, ,0,20,0,0, ,0,1, , , ,0, , ,0,1.0, ,0, ,0,0.0, , ,0, , ,0, ,6, , ,1,0, , , ,0,0, , , ,0,1, ,68,0,0, ,1, , , , ,0,1.0, , ,0, ,1, ,0, , , ,10128,0
10000527, ,0,0, ,1,79, ,0,0,11,0,0,0,0, ,1,0,0,1,0,0, ,0,0,0,0,0,0, ,0,0,3, ,0,0,0, ,0, ,5,0, , ,59,0,0,0, , ,0,1, ,0, , ,0,0, , , ,0,0,1,0,1,0,0,3, ,0,0, , , ,0,0, ,0, ,0,0,2,0,2017-06-02T00:00:00.000, , , ,0,0,3, ,0,1,0,1,0,1,0, ,0,1,0,0, ,0,3.0, ,0,3,0,0.01, ,0,0, ,0,0,0,4, ,0,0,0,0, ,0,1,1,0, ,1,0,1, ,52,0,0, ,1,0, ,0,0,0,2.0,0, ,0,6 pm,1, ,0, , ,1,10007,1
10000672, ,0,0, ,0,73, ,0,0,14,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0,0, ,0,6, , , , , ,0, ,7, , , ,55, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,1,2,0, , , , ,0, , , , , , ,0, , ,0,2, ,2017-06-04T00:00:00.000,1, ,0,0, , , ,0,8,1,0, ,1,0, , , ,0, , ,0,0.0, ,0, ,0,0.01, , ,0, , ,0, ,5, , ,0,0, ,2, ,0,0, , , ,0,3, ,999,0,0, ,0, , , , ,0,2.0, , ,0, ,1, ,0, , , ,11429,0
10000955, ,0,0, ,1,58, ,0,0,8,0,0,0,0, , , , ,6, ,0, , ,0,0,0, ,0, , ,0,4, , ,0, , ,1, ,4,0, , ,52,0, ,0, , ,0,0, ,0, , ,0, , , , ,0,0,0,1,2,0, ,2, ,0,0, , , , , , ,0, , ,0,2,0,2017-06-07T00:00:00.000, , , ,0,0,2, ,0,2,0,0, ,1,0, ,0, ,0, , ,0,2.0, ,0,3,0,0.06, ,0,0, ,1,1,0,4, , ,0,0, , , ,0,0, , , ,0,4, ,20,0,0, ,0,0, , , ,0,1.0, , ,0, ,1, ,0, , ,0,10452,0
10001602, ,0,0, ,1,88, ,0,0,13,0,0,0,0, , , , ,1, ,0, , ,0,0, ,0,0,2, ,0,4, , , , , ,0, ,6, , , ,70, , ,0, , ,0,0, , , , ,0,0, , , , ,0,1,0,3,0,0,2, , ,0, , , , , , ,0, , ,0,2, ,2017-06-19T00:00:00.000,7, ,1,0, , , ,0,1,0,1, ,0,1, , , ,0, , ,0,2.0, ,0, ,1,1.35, , ,0, , ,0, ,5, ,0,0,0, ,2,0,0,0, , , ,0,1, ,66,0,0, ,1, , , , ,0,2.0, , ,0,630pm,0, ,0, , , ,10010,0
10000736, ,0,0, ,1,73, ,0,0,13,0,0,0,0, , , , ,1, ,0, , ,0,0,0,0,0,2, ,0,3,0, ,0, , ,0, ,6,0,0,0,55,1, ,0, , ,0,0,0,0,0,0,0,1, , ,0,0,0,0,0,2,0,0,2, ,0,0, , , , , , ,0, , ,1,2,0,2017-06-04T00:00:00.000,2, ,0,0,0, , ,1,1,0,1, ,0,1, ,0, ,0, ,0,0,2.0, ,0,5,0,0.01, ,1,0, ,0,1,0,6,1,0,0,1, ,3,0,0,0, ,0, ,0,2, ,74,0,0, ,1,0,0, , ,0,2.0, , ,0,5PM,0, ,0, , ,0,11230,0
10000792, ,0,1, ,1,70, ,0,0,14,0,0,0,0, , , , ,4, ,0, , ,0,0, , ,0,2, ,0,4,0, , , , ,0, ,7, ,0,0,56, , ,0, , ,0,0,0, ,0, ,0, , , , , ,0,0,0,1,0, ,2, , ,0, , , , , , ,0, , ,0,1, ,2017-06-05T00:00:00.000,7, ,1,1, , , ,1,1,1,1, ,1,0, , , ,0, ,1,0,2.0, ,1, ,0,0.09, , ,0, , ,1, ,6,0, ,1,0, ,2, ,0,0, ,0, ,0,3, ,999,0,0, ,1, ,0, , ,0,1.0, , ,0, ,1, ,0, , , ,11369,0
10001390, ,1,1, ,0,84, ,0,0,6,0,0,0,1, , , , ,8, ,1, , ,0,0, , ,0, , ,1,6, , , , , ,0, ,3, , , ,69, , ,0, , ,0,0, , , ,0,0, , , ,0, ,1,1,1,2,0, , , , ,0, , , , , , ,0, , ,0,1, ,2017-06-15T00:00:00.000, , , ,0, , , ,1,2,0,0, ,0,0, , , ,0, , ,0,0.0, ,0, ,0,0.29, , ,0, , ,0, ,1, , ,0,0, , , ,0,0, , , ,0,1, ,84,0,0, ,0, , , , ,0,1.0, , ,0, ,0, ,0, , , ,10032,0
10001167, ,0,1, ,0,85, ,0,0,2,0,1,0,0, , , , ,1, ,0, , ,0,0, ,0,0,2, ,0,3, , , , , ,1, ,1, , , ,66, , ,0, , ,0,0, , , , ,0,0, , , , ,0,0,0,3,0,0,2, , ,0, , , , , , ,0, , ,0,1, ,2017-06-11T00:00:00.000,7, ,0,1, , , ,0,6,0,0, ,1,0, , , ,0, , ,0,2.0, ,0, ,1,0.0, , ,0, , ,1, ,3, ,0,0,0, ,2,0,0,0, , , ,0,2, ,33,0,0, ,1, , , , ,0,1.0, , ,0,500,1, ,0, , , ,11204,0
10000822, ,0,0, ,1,70, ,0,0,9,0,1,0,0, , , , ,4, ,0, , ,0,0, , ,0,3, ,0,3, , , , , ,0, ,4, , , ,56, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,0,2,0, ,3, , ,0, , , , , , ,0, , ,0,2, ,2017-06-05T00:00:00.000,4, ,1,0, , , ,0,1,1,0, ,0,0, , , ,0, , ,0,3.0, ,0, ,1,0.09, , ,0, , ,1, ,3, , ,0,0, ,1, ,0,0, , , ,0,3, ,33,0,0, ,0, , , , ,0,2.0, , ,0, ,0, ,0, , , ,11357,0
10001653, ,0,0, ,0,83, ,0,0,12,0,0,0,0, , , , ,8, ,0, , ,0,0,0, ,1, , ,0,3,0, ,0, , ,0, ,6,0,0,0,71,1, ,0, , ,0,1,0,0,0, ,0, , , , ,0,0,0,0,1,0, , , ,0,0, , , , , , ,0, , ,0,2,0,2017-06-21T00:00:00.000,7, ,1,0,0, , ,0,1,0,0, ,1,0, ,0, ,0, ,0,0,0.0, ,0,3,0,0.0, ,0,0, ,0,0,0,6,1, ,0,1, ,2, ,0,0, ,0, ,0,2, ,62,0,0, ,1,0,1, , ,0,2.0, , ,0, ,1, ,1, , ,1,11225,1
10002254, ,0,1, ,1,82, ,0,1,5,0,0,0,0, , , , ,1, ,0, , ,0,0,0,0,1, , ,1,2,0, ,0, , ,1, ,3,0,0,0,68,0, ,0, , ,0,1,0,0,0,0,0,0, , ,0,0,1,1,0,2,0,0,5, ,0,0, , , , , , ,0, , ,0,2,0,2017-06-29T00:00:00.000,4, ,0,0,0,5, ,1,1,0,1, ,1,0, ,0, ,0, ,0,1,5.0, ,1,4,0,0.0, ,0,0, ,0,1,0,3,1,0,1,0, ,1,0,0,0, ,1, ,0,1, ,56,0,0, ,1,0,0, , ,1,2.0, , ,0,8pm,1, ,1, , ,1,10016,1
10000246, ,0,0, ,1,69, ,0,0,13,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0,5, ,0,5, , , , , ,0, ,6, , , ,52, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,0,2,0, ,5, , ,0, , , , , , ,0, , ,0,1, ,2017-05-22T00:00:00.000,2, ,0,0, , , ,1,1,1,0, ,0,1, , , ,0, , ,0,5.0, ,0, ,1,0.0, , ,0, , ,0, ,5, , ,1,1, ,5, ,0,0, , , ,0,3, ,86,0,0, ,1, , , , ,0,2.0, , ,0, ,0, ,0, , , ,11360,0
10000408, ,0,0, ,0,61, ,0,0,6,0,0,0,0, ,1, ,0,1, ,0, ,0,0,0, ,0,0, ,0,0,6, ,0, ,0, ,0, ,3, , , ,53, ,0,0, , ,0,0, , , , ,0,0, , , , ,1,0,1,3,0,0,5, , ,0, , , ,0, , ,0, ,0,0,2, ,2017-05-23T00:00:00.000,2, ,1,0, ,5, ,0,1,0,0, ,0,1, , , ,0,0, ,0,5.0, ,0, ,0,0.59, , ,0, , ,0, ,6, ,1,0,0,0,2,0,0,0,0, , ,0,5, ,68,1,0, ,0, , ,0, ,0,2.0, , ,0,8:15pm,0, ,0, , , ,10308,0
10000913, ,0,0, ,0,67, ,0,0,5,0,0,0,0, , , , ,1, ,0, , ,0,0, ,0,1, , ,0,5,0, , , , ,0, ,3, ,0,0,58, , ,0, , ,0,1,0, ,0,0,0,0, , ,0, ,0,0,0,2,0,0, , , ,0, , , , , , ,0, , ,0,2, ,2017-06-06T00:00:00.000, , , ,0, , , ,0,1,0,0, ,0,1, , , ,0, ,1,0,0.0, ,0, ,1,0.02, , ,0, , ,0, ,4,1,0,0,0, , ,0,0,0, ,0, ,0,4, ,57,0,0, ,0, ,0, , ,0,1.0, , ,0,500pm,1, ,1, , , ,10458,0
10001244, ,0,1, ,1,93, ,0,0,9,0,1,0,0,3PM,0, ,0,2, ,0, , ,0,0, ,0,1, , ,1,5,0, , ,0, ,1, ,4, ,0,0,76, ,0,0, , ,0,1,0, ,0,0,0,0, , ,0, ,1,0,0,2,0,0,3, , ,0, , , ,0, , ,0, ,0,0,2, ,2017-06-13T00:00:00.000, , , ,0, ,3,00999,1,19,0,0, ,0,0, , , ,0,0,1,0,3.0, ,1, ,1,0.0, , ,0, , ,1, ,6,1,0,1,0,0, ,0,1,0, ,0, ,0,2, ,26,0,0, ,1, ,0,1, ,1,2.0, , ,0, ,1, ,0, , , ,11230,1
10001255, ,0,0, ,1,93, ,0,0,12,0,0,0,0, , , , ,3, ,1, , ,0,0, , ,0, , ,0,5, , , , , ,0, ,6, , , ,76, , ,0, , ,0,1, , , , ,0, , , , , ,0,0,1,2,0, , , , ,1, , , , , , ,0, , ,0,1, ,2017-06-13T00:00:00.000, , , ,0, , , ,1,1,0,0, ,0,1, , , ,0, , ,0,0.0, ,0, ,1,0.0, , ,0, , ,1, ,5, , ,0,0, , , ,0,0, , , ,0,2, ,61,0,0, ,1, , , , ,0,2.0, , ,0, ,0, ,1, , , ,11207,0
10001459, ,0,1, ,1,76, ,0,0,1,0,0,0,0, ,1, ,0,3, ,0, ,0,0,0, , ,0, ,0,0,6,0,0, ,0, ,0, ,1, ,0,0,64, ,0,0, , ,0,0,0, ,0, ,0, , , , , ,1,1,0,3,0, , , , ,0, , , ,0, , ,0, ,0,0,1, ,2017-06-16T00:00:00.000, , , ,1, , , ,1,2,0,1, ,1,0, , , ,0,0,1,0,0.0, ,1, ,0,0.0, , ,0, , ,1, ,4,1, ,1,0,0, , ,0,0,0,0, ,0,1, ,21,0,0, ,1, ,0,0, ,0,1.0, , ,0, ,0, ,0, , , ,10032,0
10002015,0,0,0, ,0,79,0,0,0,5,0,0,0,1, , ,0, ,8,0,0, , ,0,0, , ,0,0, ,0,6, , , , ,0,0, ,3, , , ,64, , ,0, , ,0,0, , , , ,1, , ,0, , ,0,0,0,3,0, , , , ,0, ,0, , ,0, ,0, , ,0,1, ,2017-06-26T00:00:00.000,2, ,1,0, , , ,0,1,0,0,0,0,1, , ,1,0, , ,0,0.0,0,0, ,0,0.0, , ,0,0, ,0, ,3, , ,0,1, ,2, ,0,0, , ,0,0,2, ,57,0,0, ,0, , , ,0,0,1.0,0, ,0, ,0,0,1, , , ,11212,0
10000317, ,0,0, ,0,61, ,0,0,14,0,0,0,1, , , , ,8, ,0, , ,0,0, , ,0, , ,0,6, , , , , ,1, ,7, , , ,53, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,1,3,0, , , , ,0, , , , , , ,0, , ,0,1, ,2017-05-23T00:00:00.000, , , ,0, , , ,0,1,0,0, ,0,1, , , ,0, , ,0,0.0, ,0, ,0,0.59, , ,0, , ,0, ,3, , ,0,0, , , ,0,0, , , ,0,4, ,999,0,0, ,0, , , , ,0,1.0, , ,0, ,0, ,0, , , ,10466,1
10000627, ,0,1, ,1,76, ,0,0,3,0,0,0,0, ,0, ,0,1, ,0, ,0,0,0, ,0,0, ,0,0,4,0,0, ,1, ,1, ,2, ,0,0,57, ,0,0, , ,0,0,0, ,0,0,0,0, , ,0, ,0,0,0,1,0,0,3, , ,0, , , ,0, , ,0, ,0,0,1, ,2017-06-03T00:00:00.000,2, ,0,0, ,3, ,0,1,0,0, ,1,0, , , ,0,0,1,0,3.0, ,0, ,0,0.01, , ,0, , ,1, ,4,1,0,0,0,0,2,0,0,0,0,0, ,0,2, ,40,0,0, ,1, ,0,0, ,1,2.0, , ,0,4:30pm,0, ,0, , , ,11209,0
10001772, ,0,0, ,1,83, ,0,0,6,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0, , ,0,4,0, , , , ,0, ,3, ,0,0,76, , ,0, , ,0,1,0, ,0, ,0, , , , , ,0,0,1,2,0, ,1, , ,0, , , , , , ,0, , ,0,2, ,2017-06-23T00:00:00.000,3, ,0,0, ,1, ,0,1,0,0, ,1,0, , , ,0, ,1,0,1.0, ,0, ,0,0.04, , ,0, , ,0, ,4,1, ,0,0, ,2, ,0,0, ,0, ,0,2, ,68,0,0, ,1, ,0, , ,0,2.0, , ,0, ,1, ,0, , , ,11215,0
10000844, ,0,0, ,0,70, ,0,0,8,0,0,0,0, ,0, ,0,6, ,0, , ,0,0, , ,0,1, ,0,4,0, , ,0, ,1, ,4, ,0,0,56, ,0,0, , ,0,0,0, ,0, ,0, , , , , ,0,0,0,1,0, ,1,1, ,0, , ,3,0, , ,0, ,0,0,1, ,2017-06-05T00:00:00.000,2, ,0,0, , , ,0,1,1,0, ,1,0, , , ,0,0,1,0,1.0, ,0, ,0,0.09, , ,0, , ,0, ,4,1, ,1,0,0,2, ,0,0, ,0, ,0,3, ,18,0,0, ,0, ,0,0, ,0,2.0, , ,0, ,1, ,0,2, , ,11102,1
10000801, ,0,0, ,1,70, ,0,0,9,0,1,0,0, ,0, ,0,4, ,0, , ,0,0, , ,1,2, ,0,5, , , ,0, ,0, ,4, , , ,56, ,0,0, , ,0,0, , , , ,0, , , , , ,0,0, ,3,0, ,2, , ,0, , , ,0, , ,0, ,0,0,1, ,2017-06-05T00:00:00.000, , , ,0, , , ,0,1,0,0, ,0,1, , , ,0,0, ,0,2.0, ,0, ,0,0.09, , , , , ,0, ,5, , ,1, ,0, , , ,0, , , ,0,2, ,25,0,0, ,0, , ,1, ,0,1.0, , ,0, ,0, ,0, , , ,11206,0
10001694, ,0,1, ,1,83, ,0,0,6,0,0,0,1, , , , ,8, ,0, , ,0,0, , ,0, , ,0,5, , , , , ,1, ,3, , , ,71, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,1,3,0, , , , ,0, , , , , , ,0, , ,0,2, ,2017-06-21T00:00:00.000, , ,0,0, , , ,0,1,1,0, ,0,1, , , ,0, , ,0,0.0, ,0, ,1,0.0, , ,0, , ,1, ,4, , ,0,0, ,2, ,0,0, , , ,0,3, ,79,0,0, ,0, , , , ,0,1.0, , ,0, ,1, ,0, , , ,11415,0
10001048, ,0,0, ,0,69, ,0,1,2,0,1,0,0, ,0, ,0,6, ,0, ,0,0,0,0, ,1, ,0,0,6,0,0,0,0, ,0, ,1,0,1,0,55,0,0,0, , ,1,1,0,0,0, ,0, , , , ,0,0,1, ,2,0, , ,1,0,0, , ,1,0, , ,0, ,0,0,1,0,2017-06-09T00:00:00.000,7, ,0,0,0, , ,1,1,0,0, ,1,0, ,0, ,0,0,1,1,0.0, ,0,3,1,0.0, ,0, , ,0,0,0,4,1, ,0, ,0,2, , ,0,0,0, ,0,1, ,27,0,1, ,0,0,0,1, ,0,1.0, , ,0, ,1, ,0,3, ,1,10029,0
10000648, ,0,0, ,0,73, ,0,0,5,0,0,0,0, , , , ,1, ,0, , ,0,0, ,0,0,1, ,0,3,0, , , , ,0, ,3, ,0,0,55, , ,0, , ,0,1,0, ,0, ,0,0, , , , ,0,0,0,3,0,0,1,4, ,0, , ,2, , , ,0, , ,0,2, ,2017-06-04T00:00:00.000,3, ,1,0, , , ,0,1,1,0, ,1,0, , , ,0, ,0,0,1.0, ,0, ,0,0.01, , ,0, , ,1, ,4,1,0,0,0, ,1,0,0,0, ,0, ,0,3, ,56,0,0, ,0, ,0, , ,0,2.0, , ,0,pm,0, ,1,2, , ,11357,0
10000029, ,0,0, ,0,67, ,0,0,6,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0,0, ,0,6, , , , , ,0, ,3, , , ,46, , ,0, , ,0,1, , , , ,0, , , , , ,0,0,1,2,0, , , , ,0, , , , , , ,0, , ,0,1, ,2017-05-15T00:00:00.000, , , ,0, , , ,1,1,1,0, ,0,1, , , ,0, , ,0,0.0, ,0, ,1,0.02, , ,0, , ,0, ,5, , ,0,0, , , ,0,0, , , ,0,3, ,78,0,0, ,0, , , , ,0,2.0, , ,0, ,0, ,0, , , ,11377,0
10001443, ,0,0, ,0,76, ,0,0,13,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0, , ,0,6, , , , , ,0, ,6, , , ,64, , ,0, , ,0,0, , , , ,0, , , , , ,1,0,1,99,0, ,1, , ,0, , , , , , ,0, , ,0,1, ,2017-06-16T00:00:00.000, , , ,0, ,1, ,0,1,1,0, ,0,1, , , ,0, , ,0,1.0, ,0, ,0,0.0, , ,0, , ,0, ,6, , ,0,0, , , ,0,0, , , ,0,3, ,82,0,0, ,1, , , , ,0,1.0, , ,0, ,1, ,0, , , ,11375,0
