bin,the_geom,lm_orig,style_oth,hist_dist,mat_prim,shape_leng,lot,mat_other,mat_four,date_high,alt_arch_2,arch_build,circa,altered,notes,lm_new
3027660,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96738755786127, 40.68071993741531], [-73.96743589829042, 40.68072986306746], [-73.96756523984901, 40.680756420646865], [-73.96753864183582, 40.68083149712935], [-73.96736096084513, 40.680795014757976], [-73.9673625433548, 40.680790545954245], [-73.96736323866266, 40.680788584831284], [-73.96729101952643, 40.6807737562669], [-73.96729156558816, 40.68077221474163], [-73.96731533997674, 40.680705108866405], [-73.96732048969426, 40.68070616663243], [-73.96738755786127, 40.68071993741531]]]]}",0,0,Prospect Heights Historic District,Brick,200.238599582,10,0,0,1880,0,Not determined,1,0,"No. 565 has been mixed-use since at least 1939, but it is unclear if it was built with a storefront.",0
3179120,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95938532128956, 40.63166665405359], [-73.95949829188132, 40.63165426583473], [-73.9595181142931, 40.63175918513069], [-73.95935893341421, 40.63177664047664], [-73.95934127443533, 40.63168316842103], [-73.95933911124743, 40.63167172115345], [-73.95938532128956, 40.63166665405359]]]]}",0,0,Fiske Terrace-Midwood Park Historic District,Wood Frame,166.514319423,26,0,Concrete Block,1906,0,Benjamin Driesler,1,1,0,0
3114881,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95840867717735, 40.65987559808218], [-73.95839508297071, 40.65975066539729], [-73.95846752949952, 40.65974609354029], [-73.95848404800743, 40.65989789868751], [-73.95844678933773, 40.659900249990585], [-73.95844386518654, 40.6598733775188], [-73.95840867717735, 40.65987559808218]]]]}",0,0,Prospect Lefferts Gardens Historic District,Roman Brick,151.330957863,77,0,0,1898,0,William M. Miller,0,0,0,0
3025346,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97557252709854, 40.66972490704474], [-73.97560681283183, 40.66974149461081], [-73.97559819677807, 40.6697518198952], [-73.9756142145314, 40.669759569525894], [-73.97562283058406, 40.66974924333969], [-73.97565859797928, 40.66976654801448], [-73.97564169007559, 40.66978680873592], [-73.9756027592621, 40.669833461596795], [-73.97551763785432, 40.66979227915006], [-73.97536869870129, 40.66972022232834], [-73.97539533496088, 40.66968830385331], [-73.97541282978226, 40.669667339990745], [-73.9754418333601, 40.66968137171458], [-73.97556081934127, 40.66973893729114], [-73.97557252709854, 40.66972490704474]]]]}",0,0,Park Slope Historic District,Limestone,220.537425355,7501,0,0,1909,0,Thomas Bennett,0,0,0,0
3028351,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97304615969435, 40.67938604912962], [-73.97307068411655, 40.67931775985569], [-73.97309041374699, 40.67926282138272], [-73.97316106176156, 40.6792775252745], [-73.97311680901197, 40.67940075394917], [-73.97304615969435, 40.67938604912962]]]]}",0,0,Prospect Heights Historic District,Brownstone,133.715924295,25,0,0,1880,0,Not determined,1,0,0,0
3055090,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96584873000154, 40.69047422554569], [-73.96592050742403, 40.6904658603441], [-73.96603726814995, 40.69045225208627], [-73.96603831165955, 40.690452130824916], [-73.96612152386402, 40.69044243251031], [-73.96615691651218, 40.6906183824983], [-73.96607861877646, 40.69062750866012], [-73.96594518757387, 40.690643059837925], [-73.9659265025392, 40.6906452371512], [-73.96585392158487, 40.690653695771346], [-73.96584045726412, 40.69058676112998], [-73.96581852971767, 40.690477745690906], [-73.96584873000154, 40.69047422554569]]]]}",0,0,Clinton Hill Historic District,Brick,299.713056811,13,0,0,1925,0,Not determined,1,0,0,0
3019861,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.975944696886, 40.6753439084794], [-73.97605112388199, 40.67518440086624], [-73.97611864279459, 40.67521051452407], [-73.97601221591836, 40.67537002219918], [-73.975944696886, 40.6753439084794]]]]}",0,0,Park Slope Historic District,Brownstone,172.376412401,29,0,0,1882,0,"Frederick E. Lockwood (architect), Thomas A. Brush (bldr)",0,0,0,0
3001296,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98790807871342, 40.68617955971724], [-73.98781201763974, 40.686141999964114], [-73.98784438655372, 40.68609402942262], [-73.98797992762482, 40.68614702538235], [-73.98794755996535, 40.686194996862305], [-73.98790807871342, 40.68617955971724]]]]}",0,0,Boerum Hill Historic District,Brick,123.815182558,2,0,0,1872,0,Not determined,0,0,0,0
3356831,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96266092117884, 40.6393999136592], [-73.96274088617092, 40.63939116854508], [-73.96274957518727, 40.6394372707116], [-73.9626696101406, 40.639446016732265], [-73.96266092117884, 40.6393999136592]]]]}",0,0,Ditmas Park Historic District,Not determined,78.7782690554,84,0,0,0,0,Not determined,0,0,0,0
3035338,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95272926520795, 40.662095106445946], [-73.95272060608981, 40.66201409603365], [-73.95271444920928, 40.661956499174806], [-73.95272647210176, 40.66194650658319], [-73.95274360907065, 40.66194544381102], [-73.95275551405857, 40.6619516451546], [-73.95278480336367, 40.66194982913199], [-73.95279208455149, 40.662017948082216], [-73.95279980747047, 40.66209019427936], [-73.95277412029328, 40.662091786655544], [-73.95276202685282, 40.66209951082221], [-73.95274188131927, 40.66210075966855], [-73.95272926520795, 40.662095106445946]]]]}",0,0,Prospect Lefferts Gardens Historic District,Red Brick,145.034223582,14,0,0,1905,0,Frank S. Lowe,0,0,0,0
3025631,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97605120103769, 40.667466252479635], [-73.97614265731144, 40.667356079874], [-73.97615072519362, 40.66734636047939], [-73.97616162789278, 40.667333226915936], [-73.97617640004181, 40.66734033684627], [-73.97621947376926, 40.66736106752612], [-73.97615778801739, 40.667435377023864], [-73.97610982194729, 40.66749315857059], [-73.97610904580034, 40.66749409404518], [-73.97610525248233, 40.66749574300224], [-73.97610113058559, 40.66749684707879], [-73.97609681494379, 40.66749737028229], [-73.97609324575727, 40.66749730920613], [-73.97609244511472, 40.667497295531994], [-73.9760881641971, 40.66749662555906], [-73.97608411055255, 40.66749538110423], [-73.97608041898717, 40.66749360361917], [-73.97607720774413, 40.66749135166209], [-73.9760745808697, 40.66748869729593], [-73.97607262584827, 40.66748572788898], [-73.97607140650703, 40.66748254071022], [-73.97607096065377, 40.66747923842624], [-73.97607130480668, 40.66747592910253], [-73.97605120103769, 40.667466252479635]]]]}",0,0,Park Slope Historic District,Limestone,155.998696203,7503,0,0,1892,0,Magnus Dahlander,0,0,0,0
3114768,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9545744456476, 40.66068778344855], [-73.9545978971741, 40.66068634467671], [-73.95460890282865, 40.660675999383585], [-73.95463159041113, 40.660674607130254], [-73.9546492786127, 40.66068319242582], [-73.95465155100732, 40.660704666138486], [-73.95466024580175, 40.66078684169939], [-73.9546620153086, 40.66080357129228], [-73.95458718220932, 40.660808162323306], [-73.95458406386403, 40.6607786871862], [-73.95457691423171, 40.660711118607836], [-73.9545744456476, 40.66068778344855]]]]}",0,0,Prospect Lefferts Gardens Historic District,Brownstone,132.341077919,64,0,0,1910,0,Benjamin Driesler,0,0,0,0
3025696,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97585953679956, 40.66630876325885], [-73.97583877362644, 40.66629876947747], [-73.97570549572315, 40.66623462107687], [-73.97574346611265, 40.666188880181814], [-73.97590935608451, 40.66626872596117], [-73.97596935174312, 40.66629760274428], [-73.9759751024626, 40.66631501001643], [-73.97596277185077, 40.66632986505171], [-73.97594020407561, 40.66633271677023], [-73.97586835825287, 40.66629813632101], [-73.97585953679956, 40.66630876325885]]]]}",0,0,Park Slope Historic District,Brick,191.853444384,41,0,0,1896,0,"Charles G. Peterson (architect, builder)",0,0,0,0
3058561,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97003666392268, 40.69068181229341], [-73.97019286876059, 40.69066187407213], [-73.97019376556443, 40.690661759939196], [-73.97020697120574, 40.69072170692046], [-73.97004723580073, 40.690742095399095], [-73.97000370761381, 40.69074765103416], [-73.97000350926689, 40.69074674866822], [-73.96999881149517, 40.69072542419167], [-73.96997325890773, 40.690719817235724], [-73.96996864497447, 40.6906988700948], [-73.96998132587454, 40.690688875005236], [-73.97003666392268, 40.69068181229341]]]]}",0,0,Fort Greene Historic District,Brownstone,167.423744998,16,0,0,1871,0,Joseph H. Townsend (builder),0,0,0,0
3026031,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9804405809315, 40.66581408578167], [-73.98054940852934, 40.66568348440177], [-73.98060983841084, 40.66571268212506], [-73.98050101088391, 40.66584328266117], [-73.9804405809315, 40.66581408578167]]]]}",0,0,Park Slope Historic District Extension,Brick,152.412929663,52,0,0,1890,0,I. D. Reynolds & Son,1,0,0,0
3019472,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97484528316868, 40.67662060877974], [-73.97496114344281, 40.676450269266844], [-73.97499865155345, 40.67646505667166], [-73.97496242370514, 40.676518319645105], [-73.97498254371008, 40.67652625215363], [-73.97498820966905, 40.676528485761565], [-73.97491246736975, 40.67663984223428], [-73.97490857616336, 40.67664556235599], [-73.97490317395265, 40.676646496812516], [-73.9748892703875, 40.676648899053895], [-73.97486973575703, 40.67664119718879], [-73.97486525299679, 40.676628481841874], [-73.97484528316868, 40.67662060877974]]]]}",0,0,Park Slope Historic District,Brownstone,182.172248119,34,0,0,1891,0,William L. Dowling (builder),0,0,0,0
3115100,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95745568842095, 40.65909052854187], [-73.95745710096583, 40.65908765461505], [-73.95745916846877, 40.659085003358086], [-73.95746182938917, 40.65908265489413], [-73.95746499972351, 40.659080682133904], [-73.95746858483452, 40.65907914447654], [-73.95747247472082, 40.659078088708235], [-73.95747655111282, 40.65907754720371], [-73.95748068865574, 40.659077537026455], [-73.95748476200546, 40.65907805813023], [-73.9574886458285, 40.659079094259376], [-73.95749222307828, 40.65908061385256], [-73.95749538262943, 40.659082571842895], [-73.95749802992252, 40.65908490605979], [-73.95750008222659, 40.65908754803352], [-73.95752722274479, 40.65908572460631], [-73.95752967710757, 40.65910692367538], [-73.95754033662183, 40.65919897482378], [-73.95754176902325, 40.65921134845169], [-73.9574702345657, 40.65921615239631], [-73.95745809689552, 40.65911133316924], [-73.95745568842095, 40.65909052854187]]]]}",0,0,Prospect Lefferts Gardens Historic District,Dark Brick,135.2627593,65,0,Galvanized Iron Cornice,1899,0,Robert Dixon,1,0,0,0
3019673,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97492465650619, 40.67561020707206], [-73.97485386206439, 40.67558218650947], [-73.9748550069682, 40.67556344524438], [-73.9748745970565, 40.67555182027512], [-73.97488912017894, 40.67553055148353], [-73.97489026388924, 40.675511810217714], [-73.97490985395623, 40.67550018524236], [-73.97498064833431, 40.67552820577077], [-73.97498385461405, 40.67553831654832], [-73.97501764525867, 40.675551691133066], [-73.9750745878416, 40.67557422896204], [-73.97509032456942, 40.675571615473906], [-73.97514789042935, 40.675594399242], [-73.97509189875109, 40.675676400623935], [-73.97503433283984, 40.67565361592759], [-73.97503188039313, 40.67564240398553], [-73.97495400796072, 40.67561158224776], [-73.97493715342789, 40.67560491116555], [-73.97492465650619, 40.67561020707206]]]]}",0,0,Park Slope Historic District,Brownstone,224.4571747,7501,0,0,1889,0,Thomas Stent,0,0,0,0
3065095,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95432065666957, 40.728547207083516], [-73.95430047460712, 40.72851205942097], [-73.95431307821195, 40.72850787165341], [-73.95430782874958, 40.7284987294061], [-73.954320711774, 40.72849444809566], [-73.95438268311115, 40.72847385461364], [-73.95441415985644, 40.72852867294565], [-73.95440635734433, 40.728531266023325], [-73.95439384490818, 40.72853542412042], [-73.95432670183338, 40.72855773552876], [-73.95432065666957, 40.728547207083516]]]]}",0,0,Greenpoint Historic District,Philadelphia Brick,96.4921322971,6,0,0,1874,0,E. S. Evans,0,0,0,0
3025904,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98026907991, 40.6665578429708], [-73.98034894347006, 40.66646216152577], [-73.98040900384677, 40.666491228713895], [-73.98031782217228, 40.666600469132035], [-73.98028513201538, 40.666584648675695], [-73.98026938334291, 40.66660351538406], [-73.9802615460307, 40.666599722868], [-73.9802420130594, 40.66659026950186], [-73.98026777264762, 40.666559408743645], [-73.98026907991, 40.6665578429708]]]]}",0,0,Park Slope Historic District Extension,Brownstone,150.090164276,59,0,0,1891,0,Baker & Lincoln,1,0,0,0
3259290,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98095305240405, 40.6626490748324], [-73.9810434467824, 40.662541135877774], [-73.98109928631791, 40.66256825240608], [-73.98099891256662, 40.66268810808846], [-73.9809612415858, 40.66266981507674], [-73.98095508074083, 40.66267717127449], [-73.98093691212544, 40.662668347708596], [-73.98095305240405, 40.6626490748324]]]]}",0,0,Park Slope Historic District,Brick,146.68638153,71,0,0,1890,0,William Hawkins,0,0,0,0
3002482,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99522220056988, 40.69223490875278], [-73.99517389878052, 40.69222164308176], [-73.99520022628121, 40.692166105044706], [-73.9952509497487, 40.692180036283915], [-73.99525483437688, 40.6921718444775], [-73.99539751323074, 40.69221103069135], [-73.99536730244046, 40.692274760583395], [-73.99522220056988, 40.69223490875278]]]]}",0,0,Brooklyn Heights Historic District,Brick,163.403528964,19,0,0,1849,0,Not determined,0,1,Original details and stoop have been removed from No. 277.,0
3121289,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9605701501075, 40.633009698527594], [-73.960581461272, 40.63299713746014], [-73.96061500485887, 40.63299318396835], [-73.96062467061932, 40.63299866783931], [-73.96062584332901, 40.633004445972716], [-73.96064561532215, 40.633002114993715], [-73.96064277488091, 40.63298812805613], [-73.96072482637267, 40.63297845751967], [-73.96074605911981, 40.6330830105586], [-73.96056377850707, 40.633104494909475], [-73.96055310863903, 40.63305195315269], [-73.96057295275733, 40.63304961410622], [-73.96056497127702, 40.633010309104684], [-73.9605701501075, 40.633009698527594]]]]}",0,0,Fiske Terrace-Midwood Park Historic District,Wood Frame,184.829301417,11,0,Cement Block,1903,0,Benjamin Driesler,1,1,0,0
3117190,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95913736197465, 40.648416123303555], [-73.95915857264953, 40.64841390655887], [-73.95915171613761, 40.64837584283925], [-73.9591502962918, 40.64836795830173], [-73.95917024180736, 40.648365874382144], [-73.95918927097942, 40.64836388648939], [-73.95921572268496, 40.64851074961029], [-73.95915553838914, 40.64851703817994], [-73.95913736197465, 40.648416123303555]]]]}",0,0,Albemarle-Kenmore Terraces Historic District,Red Brick,141.72969718,103,0,0,1917,0,Slee & Bryson,0,0,0,0
3026231,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97821351864572, 40.66386227908617], [-73.97830458753599, 40.66375347973139], [-73.978358195811, 40.66377950033701], [-73.97826712697312, 40.66388829883337], [-73.97825301752309, 40.663881450443476], [-73.97825427224723, 40.66389229919826], [-73.97822811291839, 40.66392355206466], [-73.97821595295098, 40.66392573171316], [-73.97818677394875, 40.663911569170125], [-73.97818126311184, 40.663900813261144], [-73.97821351864572, 40.66386227908617]]]]}",0,0,Park Slope Historic District,Roman Brick,167.681477145,54,0,0,1901,0,Thomas Bennett,0,0,0,0
3052644,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95243481904023, 40.68163070668038], [-73.95250819257737, 40.68162241803674], [-73.95253052797274, 40.68173700959179], [-73.9524571543131, 40.68174529734912], [-73.95243481904023, 40.68163070668038]]]]}",0,0,Bedford Historic District,Brownstone,125.558897611,93,0,0,1881,0,Thomas B. Jackson,1,0,0,0
3002681,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99313831285602, 40.691274373804596], [-73.9931625236912, 40.6912218384115], [-73.9931837158321, 40.69117585316639], [-73.99319244046808, 40.69115692039495], [-73.993278654819, 40.69117993987584], [-73.99325563451156, 40.691229893592386], [-73.99322452734035, 40.691297393325655], [-73.99313831285602, 40.691274373804596]]]]}",0,0,Brooklyn Heights Historic District,Brownstone,141.3701861,34,0,0,1860,0,Not determined,0,1,Stoop removed and a fourth story added to No. 14.,0
3026575,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98411867615678, 40.66331290717882], [-73.98416676718452, 40.66325474856907], [-73.98427600137747, 40.66330712586518], [-73.98436448520805, 40.66334955223684], [-73.98431639428415, 40.66340771182922], [-73.98414156802625, 40.66332388312633], [-73.98411867615678, 40.66331290717882]]]]}",0,0,Park Slope Historic District Extension,Buff Brick,179.723637593,2,0,0,1894,0,Robert Dixon,0,1,0,0
3003113,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99822317954342, 40.68922691199974], [-73.99823225148587, 40.689207977946545], [-73.9982643167624, 40.68914105498616], [-73.99826635995593, 40.68913679018585], [-73.99834664414607, 40.68915907907211], [-73.99832963728063, 40.689194574360044], [-73.99830346264444, 40.68924920091585], [-73.99822317954342, 40.68922691199974]]]]}",0,0,Cobble Hill Historic District,Brick,117.298049989,39,0,0,1853,0,Not determined,0,0,0,0
